id,timestamp,symbol,price,volume,volatility,rsi,macd,bollinger_position,market_cap,pe_ratio,volume_profile,price_momentum,liquidity_ratio,order_book_imbalance,cross_correlation,sector_beta,vwap_deviation,time_of_day_factor,is_anomaly,anomaly_type,anomaly_reason_1,anomaly_reason_2,anomaly_reason_3
trade_001627,2025-06-06 10:57:22,XOM,239.42,40905,0.3636,32.66,0.0627,0.662,407680717680,19.39,0.8363,0.0277,0.88,-0.0777,0.4663,1.2276,0.013,1.221,0,,,,
trade_001628,2025-06-17 22:20:35,TSLA,58.13,38831,0.3932,34.99,-0.3069,0.5329,238154547536,25.15,0.9214,-0.0232,0.5129,-0.0357,0.437,1.2767,-0.0186,0.8346,0,,,,
trade_001629,2025-06-09 18:59:06,XOM,309.61,10036,0.1103,37.08,1.3858,0.4551,919093797618,12.61,1.0119,-0.0432,0.6136,0.0164,0.473,1.2329,-0.0009,1.2622,0,,,,
trade_001630,2025-05-25 06:47:06,NFLX,435.76,24383,0.1733,31.31,-1.8341,0.7135,931645796985,10.45,0.8873,0.0455,0.7439,-0.0032,0.3738,0.8042,-0.0195,0.9402,0,,,,
trade_001631,2025-06-06 17:30:54,PFE,93.99,31565,0.1847,39.02,-0.7153,0.4812,857335809082,24.06,0.8703,-0.0411,0.7428,0.0367,0.5461,1.3137,-0.0001,1.2244,0,,,,
trade_001632,2025-06-21 06:09:53,KO,177.57,34795,0.3583,33.76,1.8048,0.4761,221702018112,12.26,0.8489,-0.0077,0.7262,-0.0594,0.3652,1.3008,0.001,0.9797,0,,,,
trade_001633,2025-06-03 01:13:23,PG,255.44,47793,0.3023,68.22,0.7313,0.7976,522615048977,12.62,1.0413,0.023,0.8421,-0.0892,0.6533,1.2005,0.0139,0.906,0,,,,
trade_001634,2025-06-21 17:26:40,NVDA,76.78,13243,0.2866,67.46,-1.6498,0.3875,910606763935,21.1,0.8117,0.0298,0.5962,0.0471,0.5459,1.1657,-0.0092,1.0342,0,,,,
trade_001635,2025-06-04 10:40:22,NFLX,183.01,47491,0.3448,51.02,1.3783,0.6079,474405176474,18.32,0.8183,-0.0177,0.824,-0.0766,0.5551,1.3803,0.0032,0.8825,0,,,,
trade_001636,2025-05-27 13:21:57,KO,156.33,32560,0.1789,42.92,-0.8842,0.2973,541292377032,19.52,0.8192,-0.0047,0.6454,0.0775,0.6029,1.2173,-0.0144,1.2819,0,,,,
trade_001637,2025-06-20 22:54:16,META,386.65,48181,0.2797,47.5,-7.584469386955066,0.4471,923036263647,23.19,0.9746,0.13610974896493971,0.6335,0.0946,0.11164297379980775,2.606759158773496,-0.0027,1.2084,1,momentum_anomaly,Extreme momentum: 13.6%,MACD anomaly: -7.58,Low market correlation: 0.112
trade_001638,2025-06-02 19:23:08,JPM,219.81,27686,0.1678,30.1,0.1735,0.7567,854892512644,25.89,1.0706,0.0476,0.7992,0.086,0.5666,0.9724,-0.0148,0.8479,0,,,,
trade_001639,2025-06-01 18:19:08,XOM,414.61,14294,0.3728,51.91,-1.273,0.4245,362715175714,19.21,1.1818,-0.0126,0.9656,0.0831,0.622,1.3166,-0.0139,1.1361,0,,,,
trade_001640,2025-06-05 15:47:36,WMT,392.31,48895,0.8565114714232204,55.25,-0.9881,0.05,892520245925,12.21,0.9668,-0.07675076936198955,0.8546,0.0133,0.4046,0.8276,0.0162,0.7758,1,extreme_volatility,Extreme volatility: 85.7%,Price outside normal Bollinger Bands,Extreme momentum: -7.7%
trade_001641,2025-06-05 18:18:56,WMT,212.39,34198,0.1038,34.61,0.0738,0.2201,979461899925,20.1,1.0029,0.0164,0.703,-0.0157,0.5908,1.275,0.009,1.0886,0,,,,
trade_001642,2025-05-27 12:21:20,NVDA,348.14,21745,0.1381,54.72,0.5798,0.4322,28703977284,15.11,0.9548,0.0226,0.535,-0.086,0.529,1.1452,-0.0175,0.8419,0,,,,
trade_001643,2025-06-09 20:19:04,AAPL,238.19,6185,0.3878,36.63,-0.3416,0.248,13022787301,31.75,0.8471,0.0111,0.7112,0.0237,0.5364,0.8606,-0.0006,1.0816,0,,,,
trade_001644,2025-05-25 11:15:00,KO,350.72,4938,0.225,32.57,0.9404,0.5361,183013038515,31.35,0.954,-0.0494,0.5109,0.0563,0.4122,1.094,0.0048,0.7523,0,,,,
trade_001645,2025-05-24 12:34:30,KO,172.67,46866,0.3792,35.56,-1.4119,0.4238,334707518851,25.68,1.1565,0.0426,0.9968,-0.0214,0.5893,1.0359,-0.0177,0.8387,0,,,,
trade_001646,2025-05-29 03:00:22,PFE,124.83,43718,0.3891,53.0,1.0585,0.3185,214309776704,26.64,0.8476,-0.0283,0.5115,-0.0439,0.4894,0.9329,-0.0026,0.7963,0,,,,
trade_001647,2025-06-21 13:02:27,JPM,195.45,32867,0.1401,41.07,1.3003,0.2365,868493953565,38.48,0.9571,-0.026,0.8024,0.0249,0.6047,0.8578,0.0107,1.0085,0,,,,
trade_001648,2025-06-01 22:24:04,BAC,122.36,24975,0.2641,39.53,-0.6502,0.6551,68379430479,23.39,0.8792,-0.023,0.5407,0.0007,0.3641,1.2648,-0.0196,0.8965,0,,,,
trade_001649,2025-06-22 16:12:37,PFE,304.58,20439,0.3961,67.94,-0.869,0.6545,130056792148,12.25,0.9093,-0.0272,0.7675,0.0669,0.5331,0.9603,0.0047,0.8615,0,,,,
trade_001650,2025-06-11 22:30:30,AAPL,400.31,25679,0.199,44.71,-1.5603,0.357,87057484577,37.33,0.9074,0.026,0.7084,-0.0705,0.5733,1.3247,0.0061,1.07,0,,,,
trade_001651,2025-06-16 23:37:23,WMT,124.38,31278,0.2931,48.01,-1.5751,0.7256,819410167274,14.5,1.181,0.0362,0.5387,0.0573,0.5712,0.9926,-0.0129,0.7597,0,,,,
trade_001652,2025-05-27 21:28:21,NFLX,293.9,2380,0.3499,63.39,0.5344,0.6647,44704206024,30.09,1.0329,-0.018,0.8027,0.0024,0.5039,1.3343,0.0043,0.8752,0,,,,
trade_001653,2025-06-18 14:22:05,KO,159.23,1402,0.3256,44.53,-1.3648,0.7081,221813187392,38.52,0.8927,-0.0394,0.5503,0.0443,0.5854,1.3815,-0.0091,1.1487,0,,,,
trade_001654,2025-05-28 06:24:18,WMT,113.11,49101,0.245,31.64,1.7444,0.2903,762053470917,37.46,1.0739,0.0368,0.7185,0.0292,0.3062,0.9304,-0.0048,0.728,0,,,,
trade_001655,2025-05-27 14:48:07,WMT,260.26,1877,0.2369,66.01,-1.7902,0.6124,173721258395,26.96,0.9857,-0.0415,0.6477,-0.0867,0.5017,0.8858,-0.012,1.1871,0,,,,
trade_001656,2025-05-29 14:36:06,PG,140.16,29266,0.3159,44.28,-1.8769,0.2104,979284826801,23.16,1.054,-0.0424,0.8955,0.0653,0.6242,1.0916,-0.0085,0.954,0,,,,
trade_001657,2025-06-07 22:48:27,JPM,203.08,8359,0.3446,48.36,-0.526,0.2471,523980684585,17.8,1.173,0.0358,0.9609,-0.0489,0.6706,1.3361,0.0137,1.0448,0,,,,
trade_001658,2025-06-21 07:07:54,MSFT,65.55,1768,0.1576,63.42,0.9615,0.7262,269518762227,17.89,1.0612,-0.0244,0.7125,-0.06,0.6472,0.8852,0.0082,0.7837,0,,,,
trade_001659,2025-05-24 20:02:26,JPM,317.33,36242,0.3807,67.21,1.3484,0.7404,121069056583,28.14,0.8299,-0.0318,0.924,-0.0069,0.3539,0.8879,0.0046,1.173,0,,,,
trade_001660,2025-05-25 17:17:19,GOOGL,394.17,4269,0.3482,30.66,-1.6399,0.2702,751255131410,18.74,0.9779,-0.0398,0.5981,0.0594,0.3356,0.8888,-0.0122,1.0804,0,,,,
trade_001661,2025-06-04 12:48:34,AMZN,310.78,10234,0.3014,64.07,-1.1987,0.4463,804456129783,10.38,0.8117,0.0079,0.9144,0.0542,0.6489,1.0293,-0.0076,0.8355,0,,,,
trade_001662,2025-05-29 01:51:26,JPM,395.15,30069,0.2885,53.36,-1.0395,0.7608,428202977211,34.72,0.911,0.0124,0.8569,0.0829,0.4708,1.2174,-0.0047,0.8478,0,,,,
trade_001663,2025-05-30 05:54:48,GOOGL,130.85,23879,0.15,37.4,-1.6968,0.4007,151718048421,36.95,1.0027,0.0061,0.628,0.0703,0.4738,0.8146,-0.0122,1.2142,0,,,,
trade_001664,2025-05-30 18:06:21,JPM,155.25,41005,0.2685,47.0,1.0074,0.3472,248512773821,32.52,0.8342,0.0147,0.9295,0.023,0.3181,1.3448,0.0067,0.8387,0,,,,
trade_001665,2025-06-04 00:30:29,NFLX,301.29,33663,0.2148,44.65,-0.6113,0.7973,162001214319,32.24,1.1154,0.0036,0.7876,-0.0719,0.6056,1.1602,-0.0072,0.8603,0,,,,
trade_001666,2025-05-25 12:24:13,AAPL,427.53,30357,0.1401,59.92,-0.7992,0.5776,261136830792,27.58,0.8983,0.0409,0.6349,-0.0284,0.3925,0.8069,0.0102,0.8672,0,,,,
trade_001667,2025-06-02 17:51:27,WMT,155.3,15821,0.3276,56.99,1.9279,0.3321,926795619236,33.52,1.1722,0.014,0.7716,-0.0822,0.5688,1.3437,-0.0026,1.2815,0,,,,
trade_001668,2025-05-31 00:49:43,AAPL,148.42,15304,0.3605,45.98,1.2684,0.223,111463854117,33.12,0.997,0.0109,0.9083,-0.0255,0.5479,1.108,0.0102,1.1109,0,,,,
trade_001669,2025-05-26 19:24:52,AMZN,155.81,8067,0.1315,39.26,1.2497,0.775,790613072882,21.88,0.8172,-0.0377,0.5136,-0.0648,0.5704,1.0714,-0.0156,0.8772,0,,,,
trade_001670,2025-06-14 17:12:42,AMZN,291.33,19498,0.3725,37.06,1.0507,0.3885,364532379884,36.39,1.1713,-0.0169,0.7706,0.0319,0.643,1.1856,-0.0106,0.777,0,,,,
trade_001671,2025-05-25 12:25:18,AMZN,294.8,4101,0.2042,44.34,-0.6315,0.6339,773754482009,23.85,0.8238,0.0493,0.7606,0.0298,0.3326,1.1266,0.0061,0.9323,0,,,,
trade_001672,2025-06-20 10:00:30,PG,148.32,13241,0.23,50.95,-1.5966,0.5726,231417592021,17.1,1.0866,-0.0242,0.845,-0.0693,0.6047,1.3842,-0.0002,1.0654,0,,,,
trade_001673,2025-06-06 20:32:24,NVDA,151.06,12898,0.3037,38.25,-0.6022,0.2021,352111673866,20.31,1.1916,-0.0297,0.673,0.0541,0.3961,1.3737,-0.0182,1.1719,0,,,,
trade_001674,2025-06-22 08:59:09,TSLA,201.38,694222,0.3603,57.6,-1.89,0.4238,290892360484,33.08,0.9073,-0.0381,0.15194999999999997,-0.0979,0.6352,1.3695,-0.0169,0.9701,1,volume_surge,Massive volume surge: 15.9x normal volume,"Total volume: 694,222 shares",Liquidity strain detected
trade_001675,2025-06-22 04:56:12,TSLA,177.76,35464,0.2226,46.4,-1.5452,0.7512,345416907213,38.44,0.8261,0.025,0.7827,0.0414,0.5695,0.875,0.0011,0.7151,0,,,,
trade_001676,2025-06-06 04:58:18,XOM,84.58,22580,0.2774,51.76,-1.0406,0.758,439285079995,14.78,0.8625,-0.0052,0.6859,0.0788,0.5518,0.8672,0.0012,0.7426,0,,,,
trade_001677,2025-06-05 02:20:54,WMT,136.77,25533,0.3569,66.24,1.3646,0.7887,742533197348,21.29,0.955,0.0297,0.614,-0.0696,0.3235,1.3384,0.0193,1.1237,0,,,,
trade_001678,2025-06-21 09:34:55,AAPL,106.61,50123,0.2983,58.53,1.1038,0.5124,38474992476,29.61,0.8708,0.013,0.5676,-0.0073,0.5431,1.1968,-0.0128,0.7182,0,,,,
trade_001679,2025-06-20 01:53:49,JNJ,99.33,20583,0.3972,52.06,-1.8077,0.464,253324614160,28.78,1.0765,-0.0335,0.7774,-0.038,0.3553,1.1025,-0.0072,1.2297,0,,,,
trade_001680,2025-05-28 17:52:00,KO,182.5,30645,0.3007,64.34,0.2408,0.5844,913940061676,10.36,1.1686,0.0329,0.7371,0.0242,0.4725,1.2212,0.0026,1.1268,0,,,,
trade_001681,2025-06-05 15:26:11,BAC,297.79,44385,0.1114,54.3,-1.7735,0.6047,19637393367,20.51,0.8377,-0.0417,0.9011,-0.0791,0.3739,0.8882,0.0192,1.0046,0,,,,
trade_001682,2025-05-24 14:08:05,BAC,408.13,8812,0.3077,30.59,1.9079,0.6445,928098291578,36.85,1.1735,0.0012,0.5219,-0.0652,0.5559,1.1977,0.0178,1.0029,0,,,,
trade_001683,2025-05-31 06:48:35,AMZN,288.79,15103,0.2968,36.31,-1.209,0.735,320044463441,39.92,1.1579,-0.0365,0.9776,0.0933,0.518,1.0969,-0.0112,1.1677,0,,,,
trade_001684,2025-05-24 02:08:25,BAC,393.29,14537,0.3197,69.55,1.4459,0.6844,91212243432,18.58,1.1888,-0.0184,0.8947,-0.0059,0.6199,0.8302,0.0086,1.1122,0,,,,
trade_001685,2025-06-18 07:40:49,JNJ,136.89,9003,0.228,52.49,-1.5699,0.3737,922416967042,13.23,1.1662,0.0209,0.886,0.017,0.5353,0.8668,0.0064,1.0392,0,,,,
trade_001686,2025-06-20 16:51:31,WMT,69.83,37923,0.1798,62.14,-1.5066,0.7047,969906360059,21.91,1.1378,0.0266,0.8024,0.021,0.592,1.3407,-0.0137,1.1377,0,,,,
trade_001687,2025-06-03 12:27:06,JNJ,111.58,23041,0.2878,55.87,-0.5063,0.3955,857281234669,18.76,0.947,0.0283,0.9836,0.0387,0.3626,0.8163,0.0032,1.0859,0,,,,
trade_001688,2025-06-02 03:37:54,WMT,319.1,26608,0.277,62.7,-1.4096,0.6771,850993807832,18.64,1.1775,-0.0386,0.6922,0.0404,0.3572,1.2147,-0.0173,0.9049,0,,,,
trade_001689,2025-06-13 18:17:36,WMT,172.84,26886,0.2441,42.5,-0.7982,0.7,161695579806,38.39,1.0742,-0.0459,0.7269,-0.0481,0.6129,1.3217,-0.0065,0.9367,0,,,,
trade_001690,2025-06-17 11:42:56,MSFT,280.08,26968,0.3951,49.64,1.6128,0.2538,904933894751,32.21,1.0062,0.0096,0.8277,0.0934,0.6537,1.1482,0.0198,1.0341,0,,,,
trade_001691,2025-06-10 00:54:56,WMT,367.68,7691,0.1807,38.41,-1.379,0.4629,624311244216,16.55,0.9132,0.0016,0.9536,-0.0414,0.5346,1.279,-0.0032,1.0222,0,,,,
trade_001692,2025-06-01 03:18:36,XOM,298.18,49503,0.3701,43.93,-0.5058,0.5314,709672989894,28.9,0.8523,-0.0236,0.9264,0.0761,0.6117,1.0165,0.0175,1.1997,0,,,,
trade_001693,2025-06-19 15:46:32,TSLA,228.2,17189,0.2327,47.17,1.8132,0.5038,178637589593,34.58,1.1968,0.0187,0.9192,0.0396,0.3762,0.9753,-0.0129,0.8633,0,,,,
trade_001694,2025-06-19 13:18:33,JPM,232.87,9601,0.1775,38.24,0.3658,0.2858,326208582744,30.58,1.1903,-0.0194,0.9401,0.0956,0.4691,1.0615,0.0036,0.927,0,,,,
trade_001695,2025-06-12 03:02:13,WMT,221.42,10971,0.2181,45.29,-0.942,0.3168,639433092001,20.87,1.1008,0.0133,0.9437,-0.0127,0.3219,1.3884,-0.0033,0.7961,0,,,,
trade_001696,2025-06-13 12:46:53,META,292.27,34488,0.1971,47.22,1.3067,0.557,284596021786,22.61,0.8828,0.0017,0.7347,-0.0137,0.4702,1.0345,0.0114,0.9132,0,,,,
trade_001697,2025-06-11 20:22:32,NVDA,196.06,22988,0.279,64.24,0.6339,0.5286,440235408080,21.82,1.1129,-0.0445,0.8586,-0.0354,0.3652,1.0622,-0.0034,0.7848,0,,,,
trade_001698,2025-06-10 22:35:25,PG,403.74,40856,0.2683,35.8,1.6853,0.629,715918853363,39.08,0.9593,0.0021,0.9464,-0.0052,0.5866,1.0233,-0.014,1.0815,0,,,,
trade_001699,2025-06-20 14:33:59,PFE,384.86,16089,0.1543,44.72,0.8118,0.2262,460323232577,10.66,0.8404,-0.0218,0.8753,0.0758,0.5645,1.3005,-0.0022,0.7925,0,,,,
trade_001700,2025-05-31 09:22:53,NFLX,381.82,47874,0.3253,60.03,-0.3524,0.4086,90746661361,39.67,1.0364,-0.0351,0.7362,-0.0487,0.5114,1.1897,0.0019,0.7052,0,,,,
trade_001701,2025-06-06 22:10:16,KO,241.59,42267,0.3494,60.98,1.3654,0.2701,876976668725,12.7,0.9229,-0.0032,0.797,-0.012,0.447,1.183,-0.0124,1.0233,0,,,,
trade_001702,2025-06-21 06:24:05,PFE,432.18,7444,0.2281,37.87,-1.8644,0.6318,436224870525,27.36,1.1649,-0.0217,0.9375,0.0622,0.668,0.8403,0.0153,1.2405,0,,,,
trade_001703,2025-06-18 23:01:59,JNJ,95.51,46098,0.3558,30.37,-1.0171,0.2929,791468190777,21.65,0.8568,0.009,0.8681,-0.0265,0.3371,1.3159,-0.0092,1.241,0,,,,
trade_001704,2025-06-01 20:33:35,XOM,459.25,49801,0.309,33.97,-0.1596,0.5347,846888439228,17.24,1.0299,-0.0318,0.6766,0.0129,0.3054,1.3033,-0.0118,0.757,0,,,,
trade_001705,2025-06-02 09:12:41,JPM,235.53,22952,0.1383,37.85,-0.2256,0.2908,33965861614,35.37,0.8694,-0.0135,0.6534,-0.0173,0.4562,1.0981,0.0186,1.1229,0,,,,
trade_001706,2025-06-07 16:23:20,NFLX,212.4,46617,0.2792,61.03,1.0884,0.4364,764785281149,15.33,1.0286,0.0143,0.5537,0.0203,0.4202,1.2572,-0.0141,0.9364,0,,,,
trade_001707,2025-06-14 03:40:46,KO,73.66,50624,0.2693,49.1,0.9649,0.6354,77994530491,18.14,1.0017,0.0054,0.8545,-0.0917,0.445,1.2933,0.0195,1.1769,0,,,,
trade_001708,2025-06-12 08:08:02,GOOGL,161.25,45595,0.389,57.64,-1.5647,0.5534,404993598248,25.36,0.9922,0.019,0.7735,-0.0713,0.4825,1.2848,0.002,0.9891,0,,,,
trade_001709,2025-06-16 05:14:05,NVDA,302.27,16205,0.3772,50.74,0.5889,0.5027,718562705080,29.89,1.1299,0.0059,0.8432,0.0763,0.3015,1.3756,0.0043,1.239,0,,,,
trade_001710,2025-06-04 08:19:29,PG,354.41,775870,0.39569999999999994,37.24,-1.0919,0.354,15319191469,17.14,1.0158,-0.0451,0.20120999999999997,-0.0212,0.4424,1.0739,-0.0152,0.8373,1,volume_surge,Massive volume surge: 25.8x normal volume,"Total volume: 775,870 shares",Liquidity strain detected
trade_001711,2025-06-21 23:10:14,PFE,116.5,4616,0.3509,41.26,1.3597,0.5054,478008595194,11.29,0.8243,0.0319,0.8346,-0.0373,0.6008,0.8708,0.0096,1.1549,0,,,,
trade_001712,2025-06-14 16:46:36,KO,64.09,2663,0.3508,31.01,-1.8179,0.3642,599439450215,36.32,0.841,-0.044,0.8721,-0.0255,0.4202,1.3183,-0.0092,1.1032,0,,,,
trade_001713,2025-05-27 22:18:45,PFE,301.74,1383,0.1568,53.03,1.6008,0.4138,302727073904,37.79,0.9738,0.0206,0.9495,-0.063,0.3333,0.8921,-0.0186,0.7839,0,,,,
trade_001714,2025-06-14 12:42:06,JPM,279.32,38734,0.2301,56.62,-1.4981,0.794,508816375618,33.68,0.904,-0.0155,0.588,0.0327,0.435,0.9919,0.0034,1.1642,0,,,,
trade_001715,2025-06-02 21:39:41,META,149.39,21950,0.2193,30.63,-1.9368,0.2702,301103692776,19.55,0.8101,0.01,0.9919,0.0837,0.625,1.2448,-0.016,0.7087,0,,,,
trade_001716,2025-06-01 17:55:06,JPM,230.71,8483,0.1574,40.36,0.6911,0.2322,187373913096,11.3,0.8045,0.0218,0.6353,-0.0645,0.5914,1.2961,0.0082,1.1415,0,,,,
trade_001717,2025-06-02 06:17:48,BAC,227.89,47450,0.23,57.0,1.9455,0.5349,449713110435,18.72,0.8799,0.0464,0.5474,0.0505,0.5827,1.2017,-0.0185,0.8504,0,,,,
trade_001718,2025-06-16 17:27:27,NFLX,431.0,28219,0.2675,59.12,-3.4539934745506304,0.7682,191667309065,23.5,1.1688,0.15309507513424303,0.6595,0.0947,0.18369205009153505,2.7928381171565393,-0.0004,0.8188,1,momentum_anomaly,Extreme momentum: 15.3%,MACD anomaly: -3.45,Low market correlation: 0.184
trade_001719,2025-06-22 08:41:42,PG,389.75,45283,0.1145,67.55,1.9322,0.5088,815162889560,30.66,1.036,0.0127,0.6316,0.0284,0.4951,0.9913,0.0097,1.2418,0,,,,
trade_001720,2025-06-10 10:59:34,XOM,155.73,43571,0.182,61.63,-0.6601,0.5362,150358886631,18.4,0.8165,-0.0262,0.7568,-0.0221,0.6677,1.0305,-0.0107,0.969,0,,,,
trade_001721,2025-05-24 16:54:22,PG,433.74,14479,0.2167,65.63,1.4199,0.3218,795231802183,11.18,1.0134,-0.0061,0.8877,-0.0905,0.3758,1.098,-0.017,1.2137,0,,,,
trade_001722,2025-06-06 18:24:06,AMZN,415.47,10891,0.2423,65.54,0.2242,0.7586,929086687564,10.46,0.8835,-0.0343,0.7819,-0.0983,0.34,1.0778,0.0059,0.9501,0,,,,
trade_001723,2025-06-20 12:39:45,MSFT,226.89,13310,0.1732,41.29,-1.6621,0.3074,161004830377,12.72,1.1845,-0.0069,0.643,0.0337,0.4627,0.8344,-0.0068,0.9236,0,,,,
trade_001724,2025-05-31 09:03:44,META,243.67,6510,0.3566,38.78,-1.8734,0.5039,443468534603,37.84,1.0192,0.0139,0.8264,0.0611,0.4867,1.3699,-0.0023,0.7974,0,,,,
trade_001725,2025-05-30 00:07:03,TSLA,332.44,32793,0.2252,65.83,-1.8933,0.2816,85432995637,14.75,1.1723,-0.0256,0.737,-0.0145,0.6482,1.3993,-0.0029,0.7657,0,,,,
trade_001726,2025-05-27 16:22:41,AAPL,75.9,24396,0.1003,66.4,-1.0567,0.3242,245791736948,30.05,0.8721,-0.0176,0.5816,-0.0116,0.5771,0.8256,-0.013,0.9236,0,,,,
trade_001727,2025-05-28 04:11:41,JNJ,186.57,2877,0.2977,37.4,-1.3497,0.7056,883675090911,12.84,0.8319,-0.0425,0.6156,0.0846,0.4805,0.962,0.0173,1.2418,0,,,,
trade_001728,2025-06-04 22:20:44,JNJ,461.59,9284,0.2145,59.57,1.7775,0.5653,980013042389,20.08,0.9286,0.0455,0.7878,-0.0359,0.4908,0.8377,0.0134,0.7984,0,,,,
trade_001729,2025-05-27 10:21:20,GOOGL,335.87,28671,0.2679,59.99,1.0106,0.2362,354297246960,35.8,1.1813,-0.0169,0.9669,0.0411,0.6409,1.3597,0.0044,1.0132,0,,,,
trade_001730,2025-06-07 00:41:31,TSLA,418.62,42232,0.2536,40.85,1.933,0.496,439788377880,13.81,1.1929,0.0209,0.6091,-0.0805,0.5004,1.2464,-0.0044,0.9819,0,,,,
trade_001731,2025-06-08 04:35:13,XOM,443.09,29451,0.255,47.57,1.4339,0.6097,901822234729,10.71,1.1773,0.0365,0.5347,0.0538,0.3893,1.3205,-0.0115,0.978,0,,,,
trade_001732,2025-05-25 21:03:41,JPM,137.77,8992,0.1254,31.67,-0.3048,0.5761,795439535761,14.63,1.1583,0.0272,0.8705,0.0989,0.6532,0.8633,0.0154,1.16,0,,,,
trade_001733,2025-06-16 01:21:03,TSLA,80.44,47027,0.378,48.96,-0.5912,0.329,311108418561,26.41,0.9609,-0.0277,0.6199,-0.0834,0.3199,1.0249,0.0097,1.0257,0,,,,
trade_001734,2025-05-25 19:42:38,JPM,372.52,10211,0.2099,68.89,-1.5268,0.4926,457281596122,13.68,0.9297,0.0094,0.6743,0.0231,0.559,1.185,-0.0175,1.1305,0,,,,
trade_001735,2025-05-25 12:31:10,JPM,417.84,36221,0.2433,64.17,-1.3466,0.44,554199967344,25.13,1.1425,0.0032,0.9536,-0.0961,0.3842,0.9096,-0.018,1.2508,0,,,,
trade_001736,2025-06-18 22:04:37,PG,161.06,6928,0.1387,44.89,-0.97,0.684,612906200458,13.33,0.9055,-0.0224,0.5947,0.0852,0.6738,1.2073,-0.0034,1.0257,0,,,,
trade_001737,2025-06-08 20:26:49,AMZN,373.56,46343,0.3609,64.32,4.011035352084495,0.5038,459232818274,22.15,0.9024,0.17378485205079092,0.6592,0.0688,0.0918628485771108,3.7084607175065063,-0.0092,0.7744,1,momentum_anomaly,Extreme momentum: 17.4%,MACD anomaly: 4.01,Low market correlation: 0.092
trade_001738,2025-06-12 08:55:18,BAC,368.35,24731,0.3845,42.77,1.0997,0.5176,768107205961,36.81,1.1,0.0386,0.7037,-0.0615,0.368,0.9969,-0.0062,1.0635,0,,,,
trade_001739,2025-06-07 01:09:15,GOOGL,107.4,34255,0.1221,63.73,-0.7289,0.7517,55617897179,20.1,1.1176,0.042,0.7173,-0.0313,0.3726,1.2857,-0.016,1.2885,0,,,,
trade_001740,2025-05-28 15:50:32,GOOGL,319.04,32315,0.2161,42.32,1.994,0.5991,743935944781,37.04,0.9807,-0.0245,0.9923,-0.0794,0.4953,1.0738,0.0024,1.1054,0,,,,
trade_001741,2025-05-27 16:40:52,NVDA,111.96,7561,0.2807,32.68,1.7632,0.373,638584883462,27.56,1.0969,-0.0212,0.9109,-0.0153,0.4392,1.0134,0.0037,1.2847,0,,,,
trade_001742,2025-05-25 09:12:43,JPM,195.94,72571,0.6422,49.86,0.0166,0.6526,206886807245,20.94,0.8131,0.0332,0.5077,-0.0196,0.4946,1.0285,-0.0023,1.0025,1,price_spike,Extreme price spike: 137.4% increase,"Volume surge accompanying price movement: 72,571 shares",Volatility spike detected
trade_001743,2025-05-26 11:36:10,AMZN,647.91,149774,0.2446,57.56,-0.0761,0.3286,621614593000,11.74,0.9043,-0.0351,0.6918,-0.0102,0.4674,1.0083,0.0062,0.9039,1,price_spike,Extreme price spike: 189.0% increase,"Volume surge accompanying price movement: 149,774 shares",Volatility spike detected
trade_001744,2025-06-01 07:56:54,AMZN,217.78,45530,0.3733,44.06,0.0294,0.4136,979205461311,34.22,0.8857,-0.0471,0.6515,-0.0029,0.5865,1.1782,-0.0136,1.0221,0,,,,
trade_001745,2025-05-30 07:17:37,PG,144.46,7098,0.389,42.58,-0.9682,0.6851,29123762945,26.78,0.8618,0.0045,0.8669,-0.0427,0.3842,1.185,-0.0043,1.235,0,,,,
trade_001746,2025-06-05 15:01:55,WMT,202.22,43094,0.3955,44.34,1.061,0.5449,857032753337,14.37,0.9683,0.0294,0.6118,-0.0468,0.4903,1.0264,-0.0007,1.0195,0,,,,
trade_001747,2025-05-28 14:27:27,JNJ,383.7,28628,0.9197228899036507,51.62,-1.8786,0.95,52631522750,35.78,1.0688,-0.1586793277966303,0.5058,-0.026,0.4441,1.0054,0.0037,0.9605,1,extreme_volatility,Extreme volatility: 92.0%,Price outside normal Bollinger Bands,Extreme momentum: -15.9%
trade_001748,2025-05-31 02:56:03,NVDA,222.21,37897,0.1854,51.52,-1.3586,0.472,679605159183,19.3,0.8701,-0.0383,0.9644,0.0216,0.435,0.9832,-0.0109,0.9397,0,,,,
trade_001749,2025-06-08 10:44:38,GOOGL,58.34,49808,0.2455,31.99,-0.0126,0.4193,315845879710,17.75,1.1073,0.0215,0.5019,-0.081,0.36,0.8931,-0.0175,1.1818,0,,,,
trade_001750,2025-06-17 16:22:00,NVDA,185.24,632887,0.56385,30.44,-1.6756,0.7055,396959982436,18.4,1.1666,-0.0472,0.21984,-0.0729,0.694,1.011,-0.0081,0.9873,1,volume_surge,Massive volume surge: 29.1x normal volume,"Total volume: 632,887 shares",Liquidity strain detected
trade_001751,2025-05-30 23:32:02,XOM,130.53,14705,0.1674,67.65,-1.8057,0.6015,955724799136,25.17,0.9331,0.0434,0.8171,0.0124,0.5933,1.0288,0.0154,1.0598,0,,,,
trade_001752,2025-06-15 14:01:31,PFE,300.43,18182,0.116,31.96,-1.1581,0.3615,726214412274,33.16,0.8046,0.0108,0.9868,0.0871,0.4863,1.2893,0.0191,1.009,0,,,,
