id,timestamp,symbol,price,volume,volatility,rsi,macd,bollinger_position,market_cap,pe_ratio,volume_profile,price_momentum,liquidity_ratio,order_book_imbalance,cross_correlation,sector_beta,vwap_deviation,time_of_day_factor,is_anomaly,anomaly_type,anomaly_reason_1,anomaly_reason_2,anomaly_reason_3
trade_000381,2025-06-14 23:15:14,MSFT,103.51,15935,0.2958,31.48,0.3999,0.4004,242991428647,20.44,0.9341,0.0245,0.5685,-0.0133,0.4643,1.0513,-0.0103,1.0857,0,,,,
trade_000382,2025-06-09 10:21:20,WMT,194.65,11446,0.1966,68.4,-1.8942,0.689,158520575492,12.46,1.1369,0.0248,0.6404,-0.0906,0.5384,0.9907,-0.0123,1.1561,0,,,,
trade_000383,2025-06-08 12:14:54,TSLA,360.54,47506,0.353,31.32,-1.219,0.7014,495105278347,18.64,1.0665,-0.0465,0.8489,-0.0784,0.4078,1.0615,0.0081,1.1001,0,,,,
trade_000384,2025-06-03 07:36:18,PFE,430.35,3107,0.267,67.84,0.7633,0.3542,352385137627,25.67,1.1836,0.0438,0.5016,0.0645,0.3796,0.8016,0.0102,1.0412,0,,,,
trade_000385,2025-06-10 22:53:36,KO,126.97,135,0.3624,62.87,0.2894,0.2243,671631939079,36.59,1.128,0.0356,0.050823056080162014,0.40469494593450456,0.3115,1.27,-0.020306893390546102,1.0834,1,liquidity_crisis,Liquidity crisis: ratio 0.051,Order book imbalance: 40.5%,Low volume: 135 shares
trade_000386,2025-06-18 19:33:49,WMT,55.84,20789,0.1442,36.46,-0.2356,0.2703,988766390152,16.04,1.1052,0.0022,0.9129,0.0189,0.5792,1.0159,0.0198,0.8876,0,,,,
trade_000387,2025-06-09 01:37:52,AMZN,223.12,36236,0.1344,52.64,0.6839,0.769,115594267445,24.84,0.9221,-0.0169,0.7916,0.0913,0.6291,1.0129,-0.0065,1.2971,0,,,,
trade_000388,2025-05-25 10:07:54,GOOGL,111.97,19392,0.3497,58.53,-1.0469,0.5839,586789932997,17.02,0.8638,0.0248,0.9524,0.0704,0.6465,1.0706,0.0177,1.1754,0,,,,
trade_000389,2025-06-07 03:12:20,BAC,322.77,46081,0.1156,69.16,1.204,0.5048,5544528132,13.26,1.0338,0.0064,0.8985,0.0533,0.6294,1.358,0.0018,0.7863,0,,,,
trade_000390,2025-06-03 05:03:57,PG,377.14,24735,0.3297,41.68,1.1005,0.4497,927277333402,16.82,1.1013,0.0447,0.8671,-0.0667,0.556,1.2755,-0.0194,1.284,0,,,,
trade_000391,2025-05-31 17:39:02,MSFT,190.15,31903,0.2496,38.49,1.3999,0.4428,186737192328,32.99,0.8908,0.0383,0.8293,-0.0341,0.5075,0.9007,0.0167,0.8242,0,,,,
trade_000392,2025-06-06 20:50:52,NFLX,215.7,7733,0.2107,65.1,0.4096,0.4546,488054571577,35.41,1.162,-0.0484,0.9361,0.0642,0.4697,1.1032,-0.0068,0.8357,0,,,,
trade_000393,2025-05-26 03:14:04,NVDA,150.96,24832,0.1268,56.12,0.5434,0.5328,848783991285,14.99,0.8155,0.0119,0.9142,0.0854,0.436,1.139,-0.0015,1.0916,0,,,,
trade_000394,2025-05-29 14:07:44,WMT,369.45,49728,0.2877,33.61,1.5238,0.4103,706417207406,20.77,1.105,-0.0063,0.5115,-0.0455,0.5999,1.1873,0.0178,1.2312,0,,,,
trade_000395,2025-06-20 02:15:18,NFLX,263.19,12357,0.1828,60.68,-0.2231,0.7504,645207505705,15.19,1.0073,0.0067,0.7292,0.0336,0.4774,1.396,0.0077,1.0107,0,,,,
trade_000396,2025-05-27 13:34:52,NVDA,100.67,7338,0.267,33.51,-1.1714,0.6257,444066542586,11.67,1.1788,-0.005,0.8369,0.0063,0.4513,1.1111,0.0054,1.1029,0,,,,
trade_000397,2025-05-27 06:49:30,MSFT,116.55,20227,0.3721,69.73,-0.4195,0.4992,196035482745,15.49,0.8228,-0.0298,0.5808,0.0025,0.3803,1.1309,0.0138,1.1013,0,,,,
trade_000398,2025-06-03 18:41:49,GOOGL,207.94,14052,0.3254,44.72,-1.0609,0.4925,297781150414,16.17,0.991,-0.0236,0.7406,-0.0148,0.3154,1.3493,-0.0038,0.7155,0,,,,
trade_000399,2025-05-24 19:46:00,NFLX,253.25,13413,0.8752825123619663,57.79,0.3844,0.95,566708516904,21.73,0.9153,-0.09167955433278299,0.6315,-0.0686,0.4158,1.0658,-0.0034,1.0668,1,extreme_volatility,Extreme volatility: 87.5%,Price outside normal Bollinger Bands,Extreme momentum: -9.2%
trade_000400,2025-06-20 09:17:55,PG,320.87,47465,0.3769,33.52,-1.5391,0.2616,151271670675,32.88,1.1148,0.0039,0.7829,0.07,0.5532,1.3289,0.0121,1.2915,0,,,,
trade_000401,2025-06-09 10:16:47,NFLX,54.28,49555,0.2788,54.57,-0.8932,0.6196,983591364581,26.98,1.1504,-0.0333,0.9469,0.0943,0.6624,1.2768,0.0122,0.9427,0,,,,
trade_000402,2025-06-21 07:26:07,AMZN,335.68,9885,0.1974,69.43,0.2659,0.494,962363174634,15.75,0.8604,-0.0173,0.7618,0.0399,0.4006,1.0535,-0.0086,1.2381,0,,,,
trade_000403,2025-06-06 05:45:50,JPM,95.33,4893,0.3285,48.88,0.1965,0.6147,683869832895,36.57,0.9106,-0.0472,0.9281,-0.0414,0.4016,1.1888,0.0166,0.9876,0,,,,
trade_000404,2025-06-14 11:11:28,AAPL,159.82,22094,0.1542,47.41,-0.8425,0.2934,639914095364,38.35,0.9058,0.0034,0.7137,-0.0676,0.4509,1.2464,0.0061,1.2499,0,,,,
trade_000405,2025-05-27 05:26:13,META,445.33,6903,0.163,51.15,1.8445,0.7943,288628748795,34.62,0.9805,0.0347,0.7404,-0.026,0.5144,0.8471,-0.0176,1.2966,0,,,,
trade_000406,2025-06-01 03:43:39,PFE,208.9,37341,0.3845,58.13,-1.0559,0.6576,933415626893,25.49,1.0738,-0.0297,0.8133,-0.0064,0.3786,1.0251,0.0098,1.2558,0,,,,
trade_000407,2025-06-22 00:21:40,PFE,126.1,10365,0.2503,58.75,0.988,0.6524,45275077908,14.89,1.0381,-0.0253,0.7904,-0.0427,0.6799,0.8234,0.0195,0.7595,0,,,,
trade_000408,2025-06-17 22:05:13,WMT,273.59,4200,0.1137,50.58,-1.3444,0.7656,42928221796,18.77,0.8126,-0.0228,0.7646,0.0619,0.3102,1.254,-0.0091,1.1636,0,,,,
trade_000409,2025-06-20 19:07:12,WMT,188.18,20957,0.1406,56.61,0.9402,0.7176,196855803972,12.01,1.1075,-0.038,0.9215,0.0491,0.328,1.3301,0.0123,0.8982,0,,,,
trade_000410,2025-06-16 07:10:13,BAC,393.31,50412,0.3999,30.36,-1.7655,0.4652,190011008086,34.55,0.8037,0.0384,0.8136,0.0971,0.3947,1.0376,-0.0085,1.1321,0,,,,
trade_000411,2025-05-26 03:19:17,JNJ,163.22,45443,0.2983,39.22,1.0163,0.5183,522675942932,25.85,1.0761,-0.0022,0.7557,0.0558,0.4972,1.1256,-0.0023,1.0201,0,,,,
trade_000412,2025-05-27 13:06:27,GOOGL,187.46,2101,0.3075,68.94,-1.0737,0.7093,605565332353,22.66,0.9388,0.019,0.8126,-0.0099,0.5036,1.3596,-0.0114,0.7473,0,,,,
trade_000413,2025-05-30 12:39:48,TSLA,75.56,18817,0.305,69.96,1.3479,0.2215,338929521151,35.85,1.0508,-0.0328,0.8126,0.0047,0.5918,1.1751,0.0181,0.8399,0,,,,
trade_000414,2025-06-02 20:28:47,MSFT,387.74,22456,0.1311,43.04,0.8133,0.5282,53065729520,15.54,1.195,-0.003,0.7794,-0.0499,0.3801,1.2022,0.0093,1.1703,0,,,,
trade_000415,2025-06-10 06:12:56,META,262.59,26815,0.2171,45.52,1.4757,0.7314,797774190782,16.91,1.0467,-0.0207,0.9063,-0.0733,0.3596,0.9838,0.015,1.0536,0,,,,
trade_000416,2025-06-16 03:57:25,AAPL,371.33,29714,0.1581,68.21,0.0161,0.267,412328004679,12.12,0.8477,0.0171,0.5082,-0.0401,0.3437,1.3058,0.0119,1.0632,0,,,,
trade_000417,2025-06-05 20:56:45,AAPL,251.86,20221,0.173,66.4,-0.3188,0.677,978862356995,21.23,1.0521,0.025,0.6154,-0.0507,0.4433,1.15,0.0167,0.9101,0,,,,
trade_000418,2025-06-05 14:39:04,PG,395.49,2949,0.3176,38.23,-0.322,0.4381,158297557692,39.63,0.8436,-0.0095,0.6596,-0.0501,0.4459,1.3886,0.0005,1.1588,0,,,,
trade_000419,2025-06-14 12:31:51,NVDA,425.1,33169,0.276,59.73,1.6739,0.4625,179350715374,36.78,1.0621,-0.0006,0.8757,0.0898,0.5054,0.8056,0.013,1.2094,0,,,,
trade_000420,2025-06-19 13:17:36,PG,165.89,15879,0.3461,64.58,-0.5285,0.6179,858578491387,22.34,0.9535,-0.008,0.6828,-0.0094,0.4997,0.8915,0.0183,0.8369,0,,,,
trade_000421,2025-05-23 23:26:30,KO,231.92,27401,0.2771,54.5,-0.3239,0.2667,514259238815,31.53,1.1172,0.0148,0.5946,-0.0738,0.4698,1.343,0.0104,0.9438,0,,,,
trade_000422,2025-05-29 16:08:06,GOOGL,438.35,46975,0.1272,64.24,0.2396,0.5666,459805580209,13.93,1.092,0.0436,0.7538,0.0793,0.5304,1.131,-0.0082,1.1868,0,,,,
trade_000423,2025-06-22 07:12:27,JNJ,165.99,50226,0.2701,59.54,1.3945,0.573,123423326588,17.54,1.178,-0.0281,0.6193,-0.0533,0.3699,1.1045,-0.0081,0.8371,0,,,,
trade_000424,2025-06-13 18:50:50,KO,217.94,21361,0.3142,69.08,0.453,0.312,177422751251,23.56,1.1917,0.0317,0.5255,-0.0673,0.4743,1.0755,0.0113,0.7559,0,,,,
trade_000425,2025-05-24 17:42:32,GOOGL,110.33,19206,0.2073,35.0,-0.1288,0.4302,690680317822,31.12,1.0369,0.0173,0.7342,0.049,0.5698,1.0616,0.0165,0.7337,0,,,,
trade_000426,2025-06-13 16:45:45,GOOGL,76.54,3087,0.152,30.96,0.8897,0.25,34256867087,21.68,0.9726,0.035,0.07143364994302398,0.4159338158144438,0.4246,0.9241,0.060051419398702593,0.9354,1,liquidity_crisis,Liquidity crisis: ratio 0.071,Order book imbalance: 41.6%,"Low volume: 3,087 shares"
trade_000427,2025-05-31 13:43:38,JPM,287.9,28935,0.2173,34.79,0.3144,0.4445,398880060409,37.43,0.9633,0.0184,0.9546,0.0218,0.4559,1.0998,0.0136,0.7445,0,,,,
trade_000428,2025-06-13 10:54:29,MSFT,283.52,37862,0.3431,56.34,-1.7033,0.2126,286971364951,25.1,0.8639,-0.0237,0.524,-0.035,0.4697,1.01,-0.0084,0.9559,0,,,,
trade_000429,2025-06-01 01:19:23,META,233.99,10808,0.244,65.92,1.1204,0.5174,429406125286,16.39,1.0656,0.0116,0.6199,0.005,0.3617,1.0256,-0.0045,1.0589,0,,,,
trade_000430,2025-06-08 01:58:25,BAC,382.68,45804,0.171,66.78,-0.7468,0.5746,421088695821,31.0,1.0179,0.0067,0.9989,0.0475,0.4209,1.2734,0.0027,0.7972,0,,,,
trade_000431,2025-05-27 00:54:15,NFLX,434.86,23902,0.1211,64.15,-1.9754,0.692,342681193896,28.06,1.0207,-0.0213,0.8489,-0.0988,0.5994,1.1385,0.0075,0.7666,0,,,,
trade_000432,2025-06-06 13:58:16,AMZN,422.13,47868,0.1457,55.72,1.9784,0.2281,535604138509,39.63,0.9604,0.0353,0.7152,0.0673,0.5825,0.8919,-0.0013,0.8967,0,,,,
trade_000433,2025-06-10 10:16:41,AMZN,264.78,2046,0.3736,64.07,1.8924,0.3818,425717859392,12.4,1.1568,0.0434,0.764,0.0355,0.6501,0.8063,0.0018,0.8333,0,,,,
trade_000434,2025-05-30 06:35:31,AMZN,237.15,42578,0.1362,60.12,-0.2177,0.5677,474296790426,33.43,0.9352,0.0341,0.9931,0.0459,0.4914,1.1481,-0.0195,1.2612,0,,,,
trade_000435,2025-06-15 02:02:40,MSFT,372.53,22747,0.244,32.15,-0.096,0.6597,675759360234,25.09,0.8575,0.0279,0.9735,-0.0499,0.599,1.138,0.0085,1.1763,0,,,,
trade_000436,2025-06-12 23:36:15,XOM,212.01,28638,0.258,55.35,-0.8765,0.2807,711955486870,33.39,1.018,-0.0037,0.6805,-0.0905,0.5312,1.2474,-0.0051,1.2649,0,,,,
trade_000437,2025-05-30 05:10:51,NFLX,260.6,6897,0.362,34.01,-0.179,0.445,63978767407,14.7,0.8852,-0.0481,0.8585,-0.0013,0.6332,0.848,0.0136,1.1901,0,,,,
trade_000438,2025-05-25 20:28:00,BAC,82.15,22184,0.2869,54.47,-0.2249,0.4956,408389404398,23.51,1.0448,0.0149,0.7787,0.039,0.4726,1.1417,0.0002,0.7062,0,,,,
trade_000439,2025-06-22 06:52:37,PFE,117.02,33987,0.1113,45.51,-1.7504,0.269,895433878582,31.12,0.9667,0.0049,0.7775,-0.0027,0.4018,1.3595,0.0192,0.7804,0,,,,
trade_000440,2025-06-14 10:55:14,META,364.97,33362,0.2267,41.7,1.4952,0.5829,362179065220,14.24,1.0658,-0.0096,0.8586,0.0179,0.505,1.2844,0.0189,0.9368,0,,,,
trade_000441,2025-06-13 08:55:15,NVDA,193.74,8302,0.2028,50.49,1.5969,0.6293,578718432329,16.71,0.9594,-0.0162,0.5341,0.0187,0.6401,1.3852,-0.0117,1.1435,0,,,,
trade_000442,2025-05-28 02:32:05,PFE,352.32,34157,0.1236,62.01,-1.8272,0.6098,995542721435,15.48,0.8636,0.0233,0.6075,0.0406,0.4472,0.9849,-0.0067,0.8567,0,,,,
trade_000443,2025-06-22 03:00:38,NVDA,300.31,29068,0.1138,64.45,0.1423,0.2513,604344381179,24.7,0.8459,0.0466,0.8488,-0.0649,0.3594,1.2309,-0.0175,1.2873,0,,,,
trade_000444,2025-06-08 06:25:18,AAPL,453.78,12700,0.1632,42.64,-0.6925,0.4899,865488242856,36.73,1.1866,-0.0126,0.7814,0.0853,0.4551,1.3532,-0.0147,0.7036,0,,,,
trade_000445,2025-06-10 01:54:22,BAC,93.26,16575,0.3741,60.27,0.1011,0.7273,402276131613,15.32,0.8853,0.0392,0.8916,-0.0679,0.3535,1.067,-0.0018,1.2348,0,,,,
trade_000446,2025-06-05 06:48:18,NFLX,429.67,7982,0.2123,35.54,0.5946,0.4862,117625374297,34.27,1.107,0.0035,0.8396,-0.0221,0.4557,1.0919,-0.0068,1.1951,0,,,,
trade_000447,2025-06-12 08:56:41,JPM,100.29,11021,0.3869,47.34,-1.7961,0.7037,419158806992,36.96,1.125,-0.0328,0.632,-0.0202,0.6805,1.0335,-0.0139,1.2284,0,,,,
trade_000448,2025-05-30 02:41:46,GOOGL,158.99,47631,0.1422,53.63,-1.7342,0.6402,770157517628,23.61,0.8788,0.0313,0.8004,0.0192,0.4947,1.2705,0.0168,1.1722,0,,,,
trade_000449,2025-05-27 11:29:17,XOM,184.38,11906,0.2789,30.69,0.4256,0.2492,540343832161,25.48,0.9518,-0.0336,0.6279,0.0952,0.348,1.0444,0.0164,1.2428,0,,,,
trade_000450,2025-06-09 12:10:33,NVDA,397.04,6974,0.2206,31.75,-1.5316,0.54,102170996219,21.86,0.9077,0.0182,0.6824,-0.0854,0.4265,0.959,0.0181,1.2688,0,,,,
trade_000451,2025-06-07 16:43:37,WMT,102.76,33884,0.1586,48.5,1.2624,0.3839,604996596052,18.34,1.0604,-0.0314,0.6313,0.041,0.5312,0.9832,-0.0042,1.0098,0,,,,
trade_000452,2025-06-08 21:02:18,KO,419.99,6612,0.351,62.65,1.9199,0.592,974908111596,36.29,1.1975,-0.0095,0.8312,0.035,0.4242,0.822,-0.0167,0.887,0,,,,
trade_000453,2025-05-29 01:08:53,PG,305.16,45896,0.3362,46.11,1.0803,0.5886,659046069870,21.16,0.8121,-0.0119,0.6672,0.062,0.6586,1.0761,-0.0036,1.2752,0,,,,
trade_000454,2025-05-27 03:45:14,NVDA,324.36,49044,0.3067,57.11,-0.2021,0.3509,614859024546,29.68,1.1209,-0.011,0.8281,0.0016,0.3927,1.2486,0.0013,0.743,0,,,,
trade_000455,2025-06-02 12:53:03,JPM,95.79,20948,0.1051,31.71,-0.5796,0.6492,599194640405,35.09,1.1443,-0.0338,0.9017,0.0398,0.3066,1.0979,0.0192,1.0299,0,,,,
trade_000456,2025-06-20 04:21:42,KO,378.07,19806,0.2402,50.37,1.4758,0.2079,360938929166,11.01,1.1183,0.0322,0.8251,-0.0251,0.5744,1.2489,0.009,1.2564,0,,,,
trade_000457,2025-06-17 00:29:40,GOOGL,422.68,6882,0.3692,43.86,1.5538,0.2723,579463780865,26.42,1.0457,-0.0266,0.812,-0.0108,0.4659,1.3875,0.0171,0.997,0,,,,
trade_000458,2025-06-01 03:41:21,BAC,147.3,11268,0.1884,68.11,1.8128,0.4079,590882129098,15.72,0.9762,-0.0418,0.5861,0.0193,0.4321,1.2646,-0.0194,0.9803,0,,,,
trade_000459,2025-06-09 18:12:24,KO,459.43,24720,0.2558,58.61,-0.7139,0.6938,490752672822,32.53,1.1954,0.0241,0.8173,-0.0228,0.6667,0.9208,-0.0135,0.9646,0,,,,
trade_000460,2025-05-26 06:23:01,KO,334.57,32220,0.2596,46.76,-1.4781,0.5056,685183374851,27.06,0.8132,0.0419,0.9996,0.0246,0.5934,0.9482,0.0178,1.021,0,,,,
trade_000461,2025-05-29 06:25:25,XOM,288.64,16490,0.3889,38.72,0.8811,0.7087,716312373322,23.83,1.1729,0.0233,0.6838,-0.0186,0.4587,1.0287,-0.0038,0.7696,0,,,,
trade_000462,2025-06-17 13:14:46,AMZN,91.54,46378,0.1121,36.56,0.6334,0.4362,625892507912,36.55,1.0902,0.0373,0.6856,-0.0821,0.5843,1.2,-0.0126,0.7088,0,,,,
trade_000463,2025-05-27 05:45:45,MSFT,147.28,43332,0.3041,67.56,0.8297,0.7533,791816168353,24.9,0.9331,-0.0338,0.7493,0.0817,0.4679,0.9597,0.0152,0.9682,0,,,,
trade_000464,2025-05-24 02:47:45,AMZN,362.3,49167,0.2755,40.58,-0.9542,0.5457,527359277212,20.04,1.122,-0.0374,0.5158,0.0029,0.4737,1.1336,-0.0082,0.8157,0,,,,
trade_000465,2025-06-15 14:13:58,JPM,285.16,7937,0.3641,46.45,1.5829,0.4028,443728261107,36.69,1.0315,-0.0062,0.5358,-0.0551,0.4539,1.0303,0.0078,0.7315,0,,,,
trade_000466,2025-05-27 00:39:57,BAC,176.12,15785,0.1992,65.27,1.4478,0.3644,213939456924,24.16,1.1978,0.0242,0.9288,0.0407,0.6343,1.1031,-0.0141,0.9429,0,,,,
trade_000467,2025-06-02 03:31:36,XOM,229.77,20558,0.9865414174430707,55.16,1.5535,0.95,952944212598,29.12,0.9167,0.05014010311177658,0.8424,-0.046,0.315,0.9001,-0.0107,1.1381,1,extreme_volatility,Extreme volatility: 98.7%,Price outside normal Bollinger Bands,Extreme momentum: 5.0%
trade_000468,2025-06-10 21:41:34,NVDA,419.21,17713,0.29,38.92,-0.9658,0.7148,74843620159,25.63,0.8778,-0.013,0.73,-0.0062,0.5472,1.399,-0.0084,0.7291,0,,,,
trade_000469,2025-05-24 12:39:21,AAPL,282.31,25559,0.1334,58.83,-0.1355,0.5589,10013542349,39.21,0.9432,0.0314,0.7831,-0.0672,0.364,1.3728,-0.0134,0.9599,0,,,,
trade_000470,2025-06-08 10:00:03,BAC,99.76,9617,0.377,46.85,-0.916,0.2253,476218205751,15.54,1.0697,0.0406,0.9057,0.0844,0.3964,1.2548,0.0009,0.8344,0,,,,
trade_000471,2025-06-15 19:03:37,PFE,271.08,26126,0.3646,44.79,0.5567,0.4158,997336697439,36.47,1.0107,-0.028,0.7731,0.0204,0.5548,1.0652,0.0116,1.1115,0,,,,
trade_000472,2025-06-18 15:01:33,JPM,393.48,27690,0.1053,52.73,1.3298,0.5054,446675232879,36.49,1.1918,0.0456,0.7304,-0.0281,0.5744,0.9953,0.0162,1.2345,0,,,,
trade_000473,2025-06-18 12:26:40,GOOGL,241.03,21449,0.1469,37.08,-0.7139,0.459,100330830415,37.77,0.9527,0.0203,0.6624,-0.0178,0.4441,1.138,0.0037,1.1445,0,,,,
trade_000474,2025-05-31 08:50:44,NVDA,96.68,19400,0.3606,63.78,1.9956,0.3148,695926247193,18.17,1.0026,0.0294,0.5685,-0.0936,0.3306,1.1102,0.0054,0.9343,0,,,,
trade_000475,2025-06-21 07:13:13,PG,569.25,32081,0.769,54.62,-1.0168,0.7109,699555634064,39.29,0.9778,0.0224,0.9588,-0.0948,0.6064,0.967,-0.001,0.7815,1,price_spike,Extreme price spike: 124.4% increase,"Volume surge accompanying price movement: 32,081 shares",Volatility spike detected
trade_000476,2025-05-26 22:24:23,PFE,445.48,20837,0.1243,54.34,-1.0284,0.5238,451485609957,16.38,0.9865,0.0104,0.5483,0.0841,0.3386,0.9658,-0.0051,1.1016,0,,,,
trade_000477,2025-06-18 04:04:14,TSLA,74.06,13437,0.1715,63.88,-1.626,0.741,915317166638,16.14,1.1635,0.0407,0.9048,0.0468,0.3433,0.838,0.014,1.1529,0,,,,
trade_000478,2025-06-14 05:54:28,GOOGL,124.24,44662,0.1919,66.87,1.1063,0.553,406900524173,37.42,0.9657,-0.0187,0.7894,-0.0322,0.4809,0.8199,0.0024,0.9356,0,,,,
trade_000479,2025-06-13 03:37:31,WMT,436.19,5284,0.1875,66.59,0.9842,0.3544,162048212969,26.11,1.0166,-0.0007,0.9007,-0.0938,0.3111,0.9898,0.0031,1.0352,0,,,,
trade_000480,2025-06-09 06:48:46,AAPL,103.64,30050,0.1181,67.49,0.657,0.4964,239021128492,23.83,0.8042,-0.0263,0.7414,-0.0218,0.4779,0.8716,-0.0151,0.7777,0,,,,
trade_000481,2025-06-12 18:27:50,AMZN,457.74,48461,0.2245,52.05,-1.5527,0.7801,795272355771,18.84,0.8051,0.0436,0.9845,0.0076,0.5863,0.8533,0.0039,0.9414,0,,,,
trade_000482,2025-06-17 19:05:48,TSLA,398.86,31306,0.2654,36.54,-0.5035,0.6521,380034453562,22.06,1.0877,-0.0193,0.5817,0.0683,0.5352,0.9533,0.0137,1.2519,0,,,,
trade_000483,2025-05-28 03:27:01,NVDA,99.04,7391,0.3593,50.3,-0.7774,0.3767,951982441150,33.13,1.0812,0.0337,0.732,-0.0039,0.6178,1.0087,0.0147,1.1583,0,,,,
trade_000484,2025-05-29 04:16:12,AMZN,82.83,36784,0.3519,52.67,-1.9045,0.2957,714806704081,32.04,1.1105,-0.0143,0.6058,0.0573,0.6675,1.3818,0.002,0.8082,0,,,,
trade_000485,2025-06-16 17:51:04,JNJ,91.83,44874,0.2794,31.65,-1.9377,0.3681,31674039270,39.33,1.1715,-0.0055,0.5607,-0.0815,0.5303,1.2909,0.006,0.8846,0,,,,
trade_000486,2025-06-16 00:22:31,AMZN,279.03,28684,0.3323,42.94,1.7445,0.4195,814743714423,32.97,1.0741,0.0245,0.9929,-0.0029,0.5512,1.1295,-0.0026,0.8978,0,,,,
trade_000487,2025-06-09 09:45:53,WMT,280.48,2214,0.1639,46.7,0.9827,0.4783,808397635753,37.98,1.0942,-0.0424,0.6173,-0.0843,0.608,1.1289,-0.0088,0.939,0,,,,
trade_000488,2025-06-16 14:35:45,XOM,384.75,19047,0.3488,61.13,-0.3936,0.2123,71517090151,11.76,1.1396,-0.016,0.94,-0.0755,0.4707,0.8899,0.0041,1.1043,0,,,,
trade_000489,2025-06-02 01:04:24,GOOGL,260.36,45869,0.1088,58.73,0.9767,0.78,316797528334,15.67,0.9909,-0.037,0.7599,0.0957,0.4194,1.2477,-0.0102,0.9427,0,,,,
trade_000490,2025-06-18 02:02:50,WMT,203.98,33743,0.2401,52.83,0.5862,0.5208,655245796356,17.89,1.1378,-0.0087,0.7842,-0.0109,0.4637,0.815,-0.0046,0.7571,0,,,,
trade_000491,2025-06-17 15:17:43,KO,324.67,5278,0.3506,65.86,0.5966,0.501,821489815586,27.6,0.9248,0.0287,0.7953,0.0521,0.312,1.1731,-0.0004,1.1369,0,,,,
trade_000492,2025-05-24 19:19:17,JPM,411.27,25392,0.1883,37.44,1.8511,0.3687,219952085470,29.6,0.9337,-0.0203,0.7707,0.068,0.3636,0.8415,0.014,0.7153,0,,,,
trade_000493,2025-06-14 08:14:10,MSFT,100.79,43740,0.1701,42.28,1.8697,0.5059,760428296778,10.87,0.8842,0.0214,0.6735,-0.0739,0.3956,1.1574,0.0005,0.963,0,,,,
trade_000494,2025-06-07 22:20:31,AMZN,70.42,13002,0.1126,53.53,0.8159,0.6854,41427021659,21.77,1.0695,-0.0307,0.9402,-0.0985,0.3516,1.1389,-0.017,1.0072,0,,,,
trade_000495,2025-05-30 13:13:09,AAPL,382.33,2860,0.3832,56.15,1.6921,0.3864,608836033552,23.02,0.8771,0.0324,0.6972,0.0278,0.4794,1.1501,0.0081,0.965,0,,,,
trade_000496,2025-06-20 21:56:59,GOOGL,104.06,49470,0.3328,39.87,0.4689,0.777,998533445235,30.98,0.9991,-0.0033,0.5994,0.0021,0.4488,1.2967,0.0176,1.2792,0,,,,
trade_000497,2025-06-22 05:27:01,WMT,450.09,41975,0.1227,56.67,0.0669,0.3384,51588732982,19.92,1.0459,0.0381,0.9365,-0.0099,0.3113,1.1275,0.0061,0.8916,0,,,,
trade_000498,2025-06-02 01:22:40,AAPL,76.27,35892,0.1402,38.71,1.2818,0.7922,753642683479,24.19,1.1019,0.047,0.9169,-0.0283,0.3532,1.1151,-0.0127,1.2378,0,,,,
trade_000499,2025-05-26 18:23:54,NFLX,138.32,17238,0.2741,61.46,-0.0024,0.3603,505061699024,27.29,0.8024,0.0223,0.8361,0.056,0.6418,0.8379,0.0165,1.1194,0,,,,
trade_000500,2025-06-13 15:44:14,AAPL,66.71,22548,0.2205,53.11,0.7236,0.2448,980200190399,28.02,1.0787,-0.0139,0.521,-0.0882,0.3728,1.2162,0.0135,0.918,0,,,,
trade_000501,2025-06-10 08:24:45,MSFT,96.33,23777,0.3277,62.97,0.9759,0.7095,139962647613,11.51,0.8003,-0.0496,0.9107,-0.086,0.4333,1.3281,-0.0163,1.2167,0,,,,
trade_000502,2025-06-11 09:24:12,JPM,426.65,37106,0.3963,36.42,-0.3364,0.4884,715657928914,10.84,1.0488,-0.0351,0.759,-0.0699,0.5177,1.2058,0.0025,0.7094,0,,,,
trade_000503,2025-06-16 12:31:20,JPM,424.31,14815,0.1803,64.99,-0.4479,0.261,307639124022,18.77,0.9719,-0.0227,0.7452,0.0441,0.3947,1.037,0.0081,0.909,0,,,,
trade_000504,2025-06-02 11:43:30,NVDA,237.72,5617,0.2407,53.2,-1.3661,0.7595,726099944931,10.29,1.1801,-0.0419,0.5937,0.0634,0.3016,1.3585,-0.0192,1.0673,0,,,,
trade_000505,2025-06-03 02:28:49,XOM,66.23,25327,0.1852,61.17,-0.954,0.3078,592901200755,32.37,0.8377,-0.0101,0.6151,0.0234,0.6579,1.3012,0.0074,0.8966,0,,,,
trade_000506,2025-05-25 19:46:31,MSFT,252.31,11757,0.3378,63.21,-1.9959,0.2964,527062851373,31.72,1.1268,-0.0058,0.6596,0.0328,0.686,1.3623,-0.0068,0.7522,0,,,,
trade_000507,2025-05-31 03:37:48,TSLA,366.53,43757,0.2568,69.45,-0.5304,0.2921,464013868322,26.57,1.1347,0.0467,0.6151,0.0909,0.6475,0.999,-0.0134,0.708,0,,,,
trade_000508,2025-06-18 22:37:02,BAC,301.24,32617,0.125,43.7,-0.3167,0.5181,253500283824,15.9,0.807,0.0257,0.8368,0.086,0.5641,1.1249,0.0001,1.2092,0,,,,
trade_000509,2025-06-19 17:15:53,AMZN,407.7,35515,0.3807,31.78,-1.2304,0.2808,209228030979,20.67,0.945,-0.0108,0.8769,-0.0113,0.4715,0.8279,0.01,0.9196,0,,,,
